PUBLICATION_DATE,SITE_ID,UID,VISIT_NO,DATE_COL,YEAR,SITETYPE,INDEX_VISIT,AWCH_WS,BDH_WS,BEDROCK_PERM_WS,BFI_WS,CAT_COMID,CROP_1KM_BUF,DAM_KM3WTD_200KM,ELEV_PT,ELEV_WS,ELEV_WS_MAX,ELEV_WS_MIN,ET_WS,FSTFRZ_WS,GEOL_HUNT_DOM_DESC,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_WS,GEOL_HUNT_PT,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_DOM_WS,GEOL_REEDBUSH_PT,KFACT_PT,KFACT_WS,LAT_DD83,LON_DD83,LSTFRZ_PT,LSTFRZ_WS,MAFLOWU,MAST_2013,MAST_2014,MAVELU,MSST_2013,MSST_2014,MWST_2013,MWST_2014,OMH_WS,PCTBL2011_WS,PCTCONIF2011_WS,PCTCROP2011_WS,PCTDECID2011_WS,PCTGRS2011_WS,PCTHAY2011_WS,PCTHBWET2011_WS,PCTICE2011_WS,PCTMXFST2011_WS,PCTOW2011_WS,PCTSHRB2011_WS,PCTURBHI2011_WS,PCTURBLO2011_WS,PCTURBMD2011_WS,PCTURBOP2011_WS,PCTWDWET2011_WS,PERDUN_WS,PERHOR_WS,PERMH_WS,PMAX_WS,PMIN_WS,PRECIP_WS,PSUM_PT,PSUM_WS,PSUMPY_2013_PT,PSUMPY_2013_WS,PSUMPY_2014_PT,PSUMPY_2014_WS,RDDENS_WS,RDH_PT,RDH_WS,REACH_COMID,RHMEAN_PT,RHMEAN_WS,RUNOFF_WS,TMAX_WS,TMEAN_WS,TMEANPW_2013_PT,TMEANPW_2013_WS,TMEANPW_2014_PT,TMEANPW_2014_WS,TMEANSS_2013_PT,TMEANSS_2013_WS,TMEANSS_2014_PT,TMEANSS_2014_WS,TMEANSY_2013_PT,TMEANSY_2013_WS,TMEANSY_2014_PT,TMEANSY_2014_WS,TMIN_PT,TMIN_WS,TOPWET_WS,URB_1KM_BUF,WDMAX_PT,WDMAX_WS,WDMIN_PT,WDMIN_WS,WDSUM_PT,WDSUM_WS,WSAREASQKM,WTDH_PT,WTDPH_WS
2/13/2019,WIRF-0003,1002227,1,6/28/2013,2013,HAND,Y,0.175021185,1.42433534,1,69.95267727,13396565,0.174876129,0.065311,475.5,509.0734087,578.97,474.91,465.5940823,259.0245494,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,w,100,VOLCANIC,VOLCANIC,0.123999998,0.158814448,45.73897,-89.52685,143,151.2864943,683.969,8.55387,8.564484,1.54577,16.74870053,16.74870053,5.99916186,5.99916186,17.83631111,0.05140996,4.034157,1.780911,24.07848,0.6546919,0.2102156,3.809496,0,14.36173,13.30513,1.413594,0.03351068,0.3652081,0.09106651,4.200544,31.60986,3.177255354,0.698577896,12.53181309,104.3343168,23.42901433,797.3234575,809,807.0073378,793.7702026,823.4426732,924.5845337,876.5647956,1.53584224,60,59.90284444,13396565,69,69.07280027,309.579598,25.5946541,4.365008852,-8.864613533,-8.769089727,-15.34962082,-15.36869029,16.49621391,16.21459527,16.49621391,16.21459527,3.330126047,3.171315053,2.325519562,3.165691977,-17.70000076,-17.58202772,681.4633195,0.816088604,12,12.12937366,7,7.679352127,117,122.2952264,2006.226,1.76,3.888106551
2/13/2019,WIRF-0004,1004540,1,9/5/2014,2014,HAND,Y,0.216999993,1.552000046,2,59.79026724,13632113,0,0,279.96,377.4274007,455.97,279.96,542.5548934,272.4685807,Sandy and stony colluvium derived mostly from sandstone and shale,100,co/ss-sh,co/ss-sh,100,SDMNTRY,SDMNTRY,0.305000007,0.305000007,43.3867,-89.7986,124,124.9750813,3.161,8.218946,8.155876,0.9539,13.44632444,13.44632444,7.791093367,7.791093367,1.049999952,0,0.2798844,0,96.71362,0,1.074395,0,0,0.2979415,0,0.3701697,0,0,0,1.155652,0.1083424,1,4.821054532,2,114.2149693,26.99304803,885.3898092,843,852.196822,766.494873,768.805081,932.5958862,931.4989968,0.470661165,40,40,13632113,69,69,267.5239256,27.57979402,8.025799536,-5.339983463,-5.343845538,-11.47480106,-11.47534883,19.73427582,19.72219065,19.73427582,19.72219065,6.931954861,6.923549623,6.178967953,6.783979189,-13.19999981,-12.41659437,408.3680932,0,10,10,5,5.000993138,101,101.0177862,9.9684,3,3
2/13/2019,WIRF-0006,1002078,1,6/13/2013,2013,HAND,Y,0.096000001,1.671000004,2,52,13136851,0,0,264.89,288.4038995,375.49,264.89,546.5230625,264.7144435,Sandy and stony colluvium derived mostly from sandstone and shale,100,co/ss-sh,co/ss-sh,100,SDMNTRY,SDMNTRY,0.150999993,0.150999993,44.19707,-90.73067,136,136.2855565,1.251,9.837138,9.842118,0.76631,15.5054945,15.5054945,9.063262415,9.063262415,0.591000021,0,30.62453,0,48.65814,1.555054,0,0,0,8.402307,0,5.517933,0,0,0,4.113368,1.128668,2,0,19.55400085,115,22,868.9333934,860,860.384148,850.9614868,854.1767397,936.3756104,938.9004312,1.163583111,52.40000153,52.40000153,13136851,69,69,324,28.37078108,6.884495927,-7.031676769,-7.086973513,-13.29426956,-13.35031695,18.77930832,18.74738317,18.77930832,18.74738317,5.477572441,5.435292039,4.722208023,4.682436088,-15.69999981,-15.70745634,485.0444629,0,10,10,5,5,97,97,3.2589,5.91,5.909999847
2/13/2019,WIRF-0007,1004313,1,8/13/2014,2014,HAND,Y,0.186433682,1.520944939,1,67.03557293,6820782,0,0,424.64,451.7565619,496.31,424.49,493.5473748,256.7112679,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,w,100,VOLCANIC,VOLCANIC,0.173999995,0.228218146,45.48002,-88.53712,153,154.4761814,8.508,7.696769,7.582703,0.93555,14.28468784,14.28468784,6.302937465,6.302937465,11.8528826,0.02863415,1.441252,1.030829,63.68712,0.1908943,0.1383984,5.082562,0,2.744106,0.2815692,2.44822,0,0,0,1.994846,20.93156,1,1.700109675,5.301459277,100,23.94840494,781.315188,807,806.4939202,943.3873901,936.3250587,847.5806885,854.7632706,0.728460845,60,59.62972885,6820782,68,68.05307329,300,26.00288985,5.01716575,-8.278773308,-8.368399911,-14.54395103,-14.62824846,16.34403801,16.17564432,16.34403801,16.17564432,3.709365606,3.594511593,2.623615026,3.565155788,-16.60000038,-16.65575855,541.5071289,0,11,11.00386248,6,5.844594917,108,110.1511611,18.8739,4.56,3.055777257
2/13/2019,WIRF-0008,1002174,1,6/25/2013,2013,HAND,Y,0.192355176,1.401936894,1,61.51259626,13350886,0,0.122582,418.89,489.1644561,563.72,418.89,475.1442547,263.3091692,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,w,100,SDMNTRY,SDMNTRY,0.231000006,0.184573538,45.88327,-90.68103,145,144.6246466,839.049,8.768863,8.803985,1.75517,17.16962361,17.16962361,5.826408502,5.826408502,18.90184839,0.000110237,4.453131,1.77283,27.20074,0.5891429,0.2094502,4.03074,0,9.963986,12.11743,4.624513,0.02035709,0.2603061,0.06423139,3.608128,31.0849,3.577954092,1.134480306,10.51231074,111.1959339,22.69443482,800.5837158,832,835.5704734,848.5465088,850.9271905,946.1652222,977.7228668,1.154644007,60,59.83827482,13350886,70,70.07927565,322.2680654,25.67968944,4.523325077,-9.111809731,-8.966422593,-15.62686825,-15.61716349,17.19825172,16.56558184,17.19825172,16.56558184,3.626568317,3.20803595,2.70910883,3.208021791,-18.20000076,-17.75510297,685.168645,0,11,11.15980911,7,6.907453619,116,113.6241156,2449.2627,2.235,3.406348833
2/13/2019,WIRF-0009,1003887,1,7/9/2014,2014,HAND,Y,0.177372116,1.361890496,1,62.0855438,13344870,0,0,480.58,489.6648117,535.57,479.21,460.6342432,263.8358038,"Marshes, swamps, peat deposits; only locally thicker than 12 feet",100,m,w,100,VOLCANIC,SDMNTRY,0.123999998,0.134667793,46.03254,-89.99097,146,146.5020592,86.99,9.785384,9.776093,0.71009,16.69835467,16.69835467,5.195047462,5.195047462,21.60420008,0,2.893916,1.588703,20.05191,0.1609336,0.01980721,5.053727,0,15.22927,28.03545,2.638485,0.03094877,0.3837647,0.0969728,4.898158,18.91795,3.859156034,0.124544014,15.14869209,110.3594985,21.91378357,792.0842093,834,821.896844,818.6222534,793.4054221,925.4872437,903.7979821,1.450149513,60,59.99538028,13344870,70,69.30836621,321.8003565,25.69455817,4.562143955,-8.931648254,-8.799335881,-15.6429081,-15.37023234,16.52922249,16.65577557,16.52922249,16.65577557,3.18559742,3.37695928,2.188770771,3.334682633,-17.79999924,-17.81521369,858.9953906,0,11,11.35062229,7,6.760865259,110,112.6320007,218.0988,1.76,3.810051323
2/13/2019,WIRF-0010,1003861,1,7/8/2014,2014,HAND,Y,0.174206958,1.460071571,1,63.4636992,13396357,6.8573096,0,482.14,500.2085986,528.61,480.72,468.5118671,264.9431663,"Marshes, swamps, peat deposits; only locally thicker than 12 feet",100,m,m,100,VOLCANIC,VOLCANIC,0.125374332,0.158723451,45.91435,-89.75703,147,146.7576481,20.784,9.858087,9.808505,0.83798,15.48135592,15.48135592,5.342692329,5.342692329,16.42814862,0.4522971,0.9507862,0.1462748,38.85521,1.023924,0.02694536,1.183671,0,20.50349,5.541121,2.675289,0.01732202,0.2733029,0.06543873,4.459457,23.82547,3.98563755,0.579291889,12.65799511,108.1471285,21.99089351,799.9894704,810,812.6526636,816.6487427,827.9839765,923.7145996,940.5784543,1.208268042,60,60,13396357,69,69,310.4807763,25.60524277,4.482055204,-8.546729088,-8.511821613,-15.10767651,-15.00445115,16.78519058,16.72886526,16.78519058,16.72886526,3.59743619,3.564921976,2.67616272,3.471435968,-17.89999962,-17.75207812,572.0237385,0.612780858,12,12,7,6.911495736,116,116.7324272,46.7469,3.807752,4.612665805
2/13/2019,WIRF-0011,1002071,1,6/12/2013,2013,HAND,Y,0.114328203,1.611891003,2,67.29314568,14704844,43.46938776,0,289.07,317.9329775,373.86,289,543.7941203,265.906817,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,w,100,SDMNTRY,SDMNTRY,0.150000006,0.15298273,44.01212,-89.78824,136,136.3873666,9.919,8.167702,8.184902,0.96854,14.58959241,14.58959241,9.792131585,9.792131585,6.284193208,0.01246028,6.807468,31.4186,27.96503,3.752622,1.061201,7.085748,0,4.415094,0.09345212,0.4153428,0,0.7683841,0.5607127,3.65917,11.98472,1.256383111,0,18.19564102,109.0789845,23.63984722,834.3760564,829,818.8881347,846.0385742,808.9819629,919.0444946,874.3860222,1.190488413,59.79999924,59.96465305,14704844,68,68.39164279,293.157803,28.29999924,7.109276301,-6.7745924,-6.77646196,-12.85869503,-12.71813577,19.02557373,19.03826488,19.02557373,19.03826488,5.746723652,5.779032158,5.068514347,5.735814409,-15,-15.12167166,695.451779,1.39941691,10,10,5,5.915493835,101,101.3320256,43.3566,5.76,4.200552281
2/13/2019,WIRF-0012,1002532,1,7/30/2013,2013,HAND,Y,0.185136346,1.513945182,1.409552989,53.28459888,13295336,64.63768116,0,255.73,273.6562412,337.82,255.66,583.3209523,277.9938441,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,ts,100,SDMNTRY,SDMNTRY,0.345999986,0.249799267,42.88488,-88.53879,127,126.9254229,22.962,10.45651,10.36443,0.691,17.19971579,17.19971579,8.411326451,8.411326451,11.64321657,0.007059255,2.61616,27.18378,21.31048,0.1877762,8.037668,17.19776,0,2.647221,1.050417,0.01694221,0.04094368,0.6663937,0.05506219,2.933827,16.04851,2,0.692796431,7.960067753,108.6366871,33.69889589,907.5814178,873,872.7909666,842.6935425,844.7064072,951.913269,947.9937786,1.00499857,60,59.93540291,13295336,69,69.11941942,240.7031034,28.83139342,8.37680763,-4.382024288,-4.46111447,-10.57629871,-10.66489615,19.60936928,19.60121974,19.60936928,19.60121974,7.281411171,7.248778996,6.344667912,7.248514477,-12.19999981,-12.24439188,591.4424505,2.260869565,10,10,6,6,105,104.8377856,63.7434,2.73,4.328623401
2/13/2019,WIRF-0013,1002543,1,7/30/2013,2013,HAND,Y,0.140662514,1.682243881,7,46.58298519,12173364,8.812372337,0,195.4,219.7133514,264.47,194.97,534.8479868,281.238891,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,ts,100,SDMNTRY,SDMNTRY,0.210999995,0.256946216,44.329,-87.63524,126,126.4159071,9.092,10.36752,10.35041,0.96322,17.08948797,17.08948797,8.068209843,8.068209843,1.506311134,0.6300858,0.05066017,18.56695,4.087642,0.2596333,47.20261,0.1519805,0,4.388437,0.03799512,0.8327265,0,2.849634,0.1203179,1.883925,18.9374,1.9403089,1.578047854,7.56109876,96.38992278,29.02465502,791.0769525,790,789.7714584,909.3967896,866.3078474,726.5579224,725.2606285,1.306385524,60,59.99957978,12173364,74,73.70508925,224,26.46344793,7.144181706,-5.070806026,-5.231785715,-11.3569622,-11.54310846,18.2525444,18.26533074,18.2525444,18.26533074,6.074177265,6.033944216,5.146832466,6.014857911,-11.10000038,-11.26962585,584.3865363,5.077327108,9,9,7,6.984649956,102,101.3976769,28.4364,4.96,5.035773147
2/13/2019,WIRF-0014,1004279,1,8/12/2014,2014,HAND,Y,0.176753565,1.448867003,1,66.20032231,13392271,0,0.049153,502.11,523.0054968,574.44,500.77,464.250228,254.415384,"Till, or ground moraine",100,tg,w,100,SDMNTRY,SDMNTRY,0.126000002,0.187172345,46.0922,-89.2615,153,154.5450683,82.888,8.332896,8.185949,0.92319,16.068302,16.068302,4.655427554,4.655427554,15.81036422,0.1256555,9.657711,0.1993615,28.12862,1.001248,0,1.652614,0,10.82502,17.18416,1.605104,0.0288608,0.1864852,0.08658239,3.915744,25.40283,2.790185885,1.647560473,10.14003664,103.0281558,25.79784414,812.22106,811,827.5318073,891.5535278,916.9734347,969.494873,938.9058497,1.337584234,60,59.71676622,13392271,69,69.83284572,309.6197508,25.53901332,4.175197365,-8.624851227,-8.625587953,-15.33537865,-15.29957452,15.92629433,15.88495538,15.92629433,15.88495538,3.037118435,3.018279898,1.938287139,3.009508644,-17.60000038,-17.1534555,720.6046829,0,12,13.00822209,8,8.883283684,126,132.4053683,202.7223,4.74,3.451434998
2/13/2019,WIRF-0015,1004599,1,9/15/2014,2014,HAND,Y,0.135000005,1.702999949,1,57,1815121,0.641586468,0,438.96,465.5586876,546.92,438.75,495.77913,262.0931498,"Till, or ground moraine",100,tg,tg,100,SDMNTRY,SDMNTRY,0.189999998,0.189999998,46.34372,-90.51739,149,149,4.811,9.161988,9.169302,0.89967,15.04176371,15.04176371,6.344978384,6.344978384,1.157999992,0,3.84249,0,74.75389,0,0,0,0,11.65449,1.14322,0,0,0.5398539,0,1.937123,6.12893,3,4,2.107000113,109,27,858.5043614,874,874.1738156,938.8256836,938.8256836,1083.440552,1083.440552,1.455250416,30,30,1815121,69,69,353,25.96904598,4.607967288,-9.554985046,-9.554985046,-15.88400745,-15.88400745,16.5268364,16.5268364,16.5268364,16.5268364,3.074924469,3.074924469,2.244518757,2.244518757,-17.79999924,-17.86241945,505.7964149,0.758238554,13,13,8,8.768245839,133,132.074904,2.8116,4.3,4.300000191
2/13/2019,WIRM-1001,1004072,1,7/23/2014,2014,PROB,Y,0.176705219,1.439623066,1,69.32788471,13397425,0,0.047148,464.83,503.6472583,578.97,464.82,470.1314851,260.4488941,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,w,100,VOLCANIC,VOLCANIC,0.173999995,0.164777942,45.58439,-89.46554,141,149.0141021,959.74,8.494941,8.45933,1.88735,16.87233835,16.87233835,5.480596607,5.480596607,17.0295996,0.0459312,3.768645,2.436091,23.56249,0.7044207,0.188388,4.643898,0,14.41444,11.21931,1.33426,0.07549541,0.56809,0.1726306,3.959379,32.90652,3.336894737,0.84478494,11.53203836,105.2858903,23.17022015,796.7533546,811,806.9785039,876.4354248,815.7323638,946.154541,886.1671308,1.515933404,60,59.88402384,13397425,69,69.04946099,309.6281511,25.63461823,4.447708187,-8.717164993,-8.81976912,-15.19126701,-15.35912713,16.63500977,16.26430583,16.63500977,16.26430583,3.517071247,3.205234194,2.46523571,3.204415077,-17.60000038,-17.6009822,670.8200383,0,12,11.91994843,6,7.351731631,114,119.494694,2952.909,4.56,3.935520942
2/13/2019,WIRM-1002,1004195,1,8/5/2014,2014,PROB,Y,0.182338845,1.57032601,1.44941983,55.01899981,13109287,0,0.03284,204.03,384.7314271,593.28,203.43,506.1334963,263.0306653,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,al,100,SDMNTRY,SDMNTRY,0.209999993,0.244647965,44.4222,-92.08192,124,142.1343681,8432.497,10.24384,10.19204,2.39883,18.72610173,18.72610173,7.323571951,7.323571951,8.114951913,0.01481548,2.235102,19.17158,38.00516,1.239759,6.939305,2.644964,0,4.079333,4.060452,2.145534,0.07619231,0.7389219,0.2188278,3.928731,14.50132,2.342779338,2.855090329,7.428821778,114.7011091,21.17035796,821.2155076,848,833.470187,886.3447266,790.1620153,802.9882813,891.3921288,1.272290878,60,56.96688122,13109287,70,69.89314403,300.6858436,26.90644742,5.696179475,-6.564299583,-8.657230081,-12.59305477,-15.02062956,20.38862228,17.98065808,20.38862228,17.98065808,6.685869694,4.273771258,5.790920258,4.273745268,-14.89999962,-17.50230474,572.0247843,0,11,10.9595079,5,5.785573958,97,105.5902743,24639.1164,2.478,3.946834659
2/13/2019,WIRM-1003,1004035,1,7/21/2014,2014,PROB,Y,0.180322185,1.542842011,1.023801177,58.06100076,14705260,16.06519208,0.079643,285.58,440.3364306,593.72,285.33,494.397483,263.1115217,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,ts,100,VOLCANIC,SDMNTRY,0.211999997,0.222879208,44.3134,-89.89086,136,142.7856614,5132.393,9.645292,9.610482,2.55958,18.67691635,18.67691635,6.841196949,6.841196949,11.05308909,0.03333272,2.340596,21.82519,32.78828,1.000106,2.312597,3.158161,0,7.552291,4.885973,1.0002,0.1665014,1.283101,0.36865,4.246169,17.03885,2.869759243,2.738003642,8.05211728,108.8843077,22.53226041,804.1572119,824,818.5816985,806.6121216,787.5073634,880.4567871,893.0836624,1.445628024,60,59.75266444,14705260,69,69.08697933,290.5682823,26.45644775,5.304367103,-6.781227589,-8.432015792,-12.65273094,-14.7909863,19.16681099,17.21176097,19.16681099,17.21176097,5.891293049,3.97993539,5.047632217,3.979757659,-15.30000019,-16.91899801,616.9648712,30.00582072,10,11.20397053,6,6.38181539,106,111.30266,14426.3619,2.005,3.7448651
2/13/2019,WIRM-1004,1004002,1,7/17/2014,2014,PROB,Y,0.170296433,1.556025899,1.27718891,58.32198089,14709942,23.16647264,0.312949,244.41,399.76911,593.72,244.41,506.6460176,264.0184263,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,l,100,VOLCANIC,SDMNTRY,0.209999993,0.215978462,43.56689,-89.69697,131,140.5112571,7052.428,9.67144,9.633435,1.43634,18.58595797,18.58595797,7.308269569,7.308269569,9.854575924,0.04025591,3.291972,23.52432,30.99029,2.461174,2.863938,3.986764,0,6.210453,4.632113,1.370431,0.1494945,1.331679,0.4229427,4.373677,14.35049,2.543268565,2.323547674,9.744038558,109.8244325,22.91910761,815.8606554,854,824.5519622,830.6816406,791.3050861,993.6896362,899.3335015,1.480676688,60,58.85357516,14709942,69,68.89527887,291.0652075,26.93504419,5.849203123,-5.645922184,-7.887322512,-11.69551373,-14.15733153,19.57586861,17.76789603,19.57586861,17.76789603,6.630223274,4.550782166,5.882775307,4.550639119,-14.19999981,-16.37887925,642.7123496,0.436554133,10,10.86367113,5,6.054714408,100,108.2409646,20592.9927,2.478,3.75763588
2/13/2019,WIRM-1005,1004048,1,7/22/2014,2014,PROB,Y,0.181383536,1.497227492,1,62.21510535,14732296,0.495915986,0.032655,353.71,478.7218483,593.72,353.23,480.2652075,261.8597712,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,w,100,VOLCANIC,VOLCANIC,0.152999997,0.191724939,44.94458,-89.62435,130,146.3445841,2828.616,9.316367,9.149769,1.46436,17.44446802,17.44446802,6.773203171,6.773203171,14.19544428,0.0382519,2.988458,6.352067,34.60496,1.109635,0.5330364,4.16774,0,11.90222,7.171276,1.477201,0.07593526,0.644233,0.1887465,3.773702,24.97253,3.278073187,1.735415661,9.444196877,107.8921695,22.39789802,799.5006993,841,813.3672803,813.6292114,800.401212,912.5657349,888.1056632,1.364645014,59.59999847,59.91565374,14732296,71,68.95858991,299.6930464,25.98397961,4.714493746,-7.470830917,-8.853746093,-13.8390131,-15.30257922,18.53053856,16.5476748,18.53053856,16.5476748,5.155769825,3.385442355,4.074538231,3.385381128,-15.89999962,-17.50058186,621.8383869,55.9218203,11,11.51385584,6,6.62457406,109,114.1848698,7914.9411,5,3.857004233
2/13/2019,WIRM-1006,1004536,1,9/4/2014,2014,PROB,Y,0.201268454,1.486236861,2.327684808,55.85045427,13297300,33.8291047,0.092132,227.02,276.9468629,404.61,227,565.4406389,276.8907237,"Ice-laid deposits, like tg but mostly sand and silt",100,ts,ts,100,SDMNTRY,SDMNTRY,0.213,0.289715459,42.59972,-89.04609,117,126.1345276,2405.185,10.81305,10.65576,2.06595,18.85269377,18.85269377,8.65486847,8.65486847,9.572676553,0.2620302,0.1733442,50.11659,6.648507,0.3642277,15.20328,7.090305,0,0.2502625,3.707897,0.369775,0.5010451,5.146738,1.540743,4.667586,3.95767,1.825322194,2.501944594,5.233164239,108.5588645,30.11511198,877.6271288,884,856.1397726,870.1674805,863.4050291,833.6235352,937.6243276,2.125867607,60,59.677529,13297300,70,69.80413872,240.4223665,28.41877882,8.093178356,-3.846564531,-5.060470936,-10.19865417,-11.16948607,20.39495087,19.51056957,20.39495087,19.51056957,7.944932938,6.926356354,6.912656307,6.926217186,-11.80000019,-12.7162008,608.9870127,0.816564596,10,9.959597969,6,5.869976909,98,102.0691151,8825.8608,5.05,4.481619799
2/13/2019,WIRO-1040,1004289,1,8/12/2014,2014,PROB,Y,0.190899835,1.454984192,1,68.09297131,6843271,0,0.001545,328.52,462.3308984,561.31,326.14,487.2039525,252.1665948,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,w,100,VOLCANIC,SDMNTRY,0.126000002,0.189200041,45.84305,-88.14312,146,157.8753027,504.173,8.53966,8.316696,1.34666,16.77423128,16.77423128,4.860223182,4.860223182,16.48728723,0.006093331,2.388278,1.676959,43.40212,0.4226556,0.03828335,2.606346,0,7.199486,2.73806,2.456597,0.00049239,0.05570167,0.001723366,2.162825,34.84438,2.18472765,1.366912718,8.914387226,101.3165498,23.4987921,767.9889374,770,784.1828147,628.8834229,733.6694505,731.2734985,809.8403992,0.92667578,60,59.83583473,6843271,68,68.04349715,281.8318665,25.95422343,4.638141016,-7.628957272,-8.552476738,-13.79940414,-14.91326954,17.22895241,16.12497759,17.22895241,16.12497759,4.387354851,3.387421984,3.188278675,3.37958372,-16.20000076,-17.08031417,563.0748673,0,11,11.74443645,7,6.924362678,112,116.508731,1462.2543,4.74,3.85564325
2/13/2019,WIRO-1043,1004171,1,7/31/2014,2014,PROB,Y,0.183476686,1.462754227,2,59.22517008,6863679,34.94326447,0.029731,227.88,265.7134002,399.81,227,546.2603212,270.7449005,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,l,100,SDMNTRY,SDMNTRY,0.245697439,0.235436965,44.0246,-88.79457,128,131.0694693,1348.804,9.59306,9.567753,1.34324,18.01556916,18.01556916,8.853888962,8.853888962,13.39938058,0.06506941,2.107202,41.95634,18.45219,0.4266292,7.347881,11.33299,0,1.138739,3.794934,0.1610443,0.09562932,1.564974,0.2760513,3.946524,7.333811,1.554420547,1.900385565,9.696579698,106.7443407,26.7374556,843.709534,802,836.2636945,842.703064,832.6474529,934.2338867,910.5548357,1.576611708,59.97117996,59.91824733,6863679,70,69.35723788,332.6310973,28.3110222,7.594374784,-5.767501831,-5.776113492,-11.95213795,-12.08645147,19.29445648,19.30377541,19.29445648,19.30377541,6.363069057,6.371036569,5.580432415,6.36753442,-13.5,-13.83884662,626.2935547,1.396566773,10,9.908749069,6,5.637565473,103,98.48938663,3645.9639,2.296081,4.219912723
2/13/2019,WIRO-1046,1004667,1,9/24/2014,2014,PROB,Y,0.163878113,1.658714694,1.866795061,62.20931979,13083503,45.98837209,0.030906,310,385.8441236,548.85,309.24,504.7597611,263.7178064,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,w,100,SDMNTRY,SDMNTRY,0.177000001,0.233000214,45.26686,-91.70865,139,141.7436676,502.932,9.170966,9.081211,1.49368,16.93351571,16.93351571,7.905260522,7.905260522,4.73701112,0.03053942,0.6914735,13.91252,41.98298,0.7188066,21.50333,1.470938,0,2.054972,5.761123,0.4666066,0.1544843,1.095897,0.3924395,4.916006,4.847884,1.908410501,5.133692201,7.24433489,116.8976192,21.10566543,827.8780338,826,832.4789113,765.2902832,785.1422346,823.4991455,832.522289,1.466427788,60,59.66232437,13083503,70,69.79307026,286.7124513,27.12539972,5.689590265,-8.58782196,-9.082256988,-15.1601572,-15.58314804,18.58633232,17.85339886,18.58633232,17.85339886,4.597460747,4.059386664,3.85504365,4.055712477,-17.5,-18.04086022,550.4733554,0.930232558,11,11,5,5.006383816,100,101.7630224,1712.2203,4.83,5.125754476
2/13/2019,WIRO-1048,1004506,1,9/2/2014,2014,PROB,Y,0.195419764,1.49368038,2,60.87975222,13410452,68.25072886,0.006467,240.7,312.7918754,522.81,240.57,562.0994938,275.4113447,Sandy and stony colluvium derived mostly from sandstone and shale,100,co/ss-sh,co/ss-sh,100,SDMNTRY,SDMNTRY,0.361000001,0.349210454,42.68352,-89.85334,124,126.8899621,277.797,9.439929,9.319796,0.89711,16.74646592,16.74646592,8.269157001,8.269157001,1.401741065,0.02079873,0.1417216,30.81317,18.69322,1.111329,41.46193,0.3164309,0,0.02292697,0.2233687,1.257598,0.04014638,1.238056,0.1979265,4.194475,0.2669009,1,13.65341306,1.82015808,116.2916212,31.17613636,916.7619453,894,893.1176051,857.6206665,856.5472701,826.0966797,904.4092517,1.477059513,44.20000076,43.98884107,13410452,69,69.59030457,284.8666356,28.233947,8.039393288,-4.624598026,-4.948417625,-10.88146782,-11.0939889,20.17019653,20.04094368,20.17019653,20.04094368,7.474639893,7.264407392,6.487543106,7.264145772,-12.80000019,-12.94232279,373.2413971,0.087463557,10,9.902611416,6,5.821919372,100,99.34217799,930.4263,5.91,5.924677916
2/13/2019,WIRO-1051,1004697,1,8/11/2014,2014,PROB,Y,0.179339435,1.463179502,1.319048857,62.81569681,6819026,1.71611402,0.012996,183.92,338.8898129,580.05,183.37,502.2667617,261.1958509,"Gravel, sand and clay deposited by glacial streams adjacent to or downstream from temporary ice fronts",100,w,l,100,VOLCANIC,SDMNTRY,0.151999995,0.191553696,45.05807,-87.74792,129,146.8099897,936.471,8.946133,8.753393,1.01942,16.64217281,16.64217281,6.047994678,6.047994678,14.82261567,0.04066827,1.735913,10.4712,38.88398,1.232255,3.528652,3.000386,0,3.620609,2.468428,1.889941,0.01638387,0.3447737,0.1025449,3.727331,28.93693,1.813277119,1.546970918,10.91779292,97.66699575,24.06664042,772.3269754,813,794.3011924,807.6742554,811.9954401,894.6469727,837.0831713,1.281838563,60,59.52496488,6819026,71,68.67213755,299.1987035,26.62396687,5.523221289,-6.200185776,-7.632060584,-12.79981709,-13.98348436,17.81508827,16.88315121,17.81508827,16.88315121,5.360714912,4.285284001,4.177731991,4.28510244,-12.69999981,-15.90269846,596.8057179,43.10645724,10,11.07974424,7,6.003396892,108,107.473233,2779.5699,3.615,4.089834308
